timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,Province,District,Municipality,ReportType
Census 2022,Municipality,Drakenstein,Removed by local authority at least once a week,68498,89.2,Western Cape,Cape Winelands,Drakenstein,DsRefuseDisposals
Census 2022,Municipality,Drakenstein,Removed by local authority less often,970,1.3,Western Cape,Cape Winelands,Drakenstein,DsRefuseDisposals
Census 2022,Municipality,Drakenstein,Communal refuse dump,831,1.1,Western Cape,Cape Winelands,Drakenstein,DsRefuseDisposals
Census 2022,Municipality,Drakenstein,Communal container/central collection point,4378,5.7,Western Cape,Cape Winelands,Drakenstein,DsRefuseDisposals
Census 2022,Municipality,Drakenstein,Own refuse dump,1452,1.9,Western Cape,Cape Winelands,Drakenstein,DsRefuseDisposals
Census 2022,Municipality,Drakenstein,No Rubbish Disposal,463,0.6,Western Cape,Cape Winelands,Drakenstein,DsRefuseDisposals
Census 2022,Municipality,Drakenstein,Other,184,0.2,Western Cape,Cape Winelands,Drakenstein,DsRefuseDisposals
Census 2022,Municipality,Langeberg,Removed by local authority at least once a week,21754,85.7,Western Cape,Cape Winelands,Langeberg,DsRefuseDisposals
Census 2022,Municipality,Langeberg,Removed by local authority less often,532,2.1,Western Cape,Cape Winelands,Langeberg,DsRefuseDisposals
Census 2022,Municipality,Langeberg,Communal refuse dump,530,2.1,Western Cape,Cape Winelands,Langeberg,DsRefuseDisposals
Census 2022,Municipality,Langeberg,Communal container/central collection point,780,3.1,Western Cape,Cape Winelands,Langeberg,DsRefuseDisposals
Census 2022,Municipality,Langeberg,Own refuse dump,1389,5.5,Western Cape,Cape Winelands,Langeberg,DsRefuseDisposals
Census 2022,Municipality,Langeberg,No Rubbish Disposal,293,1.2,Western Cape,Cape Winelands,Langeberg,DsRefuseDisposals
Census 2022,Municipality,Langeberg,Other,91,0.4,Western Cape,Cape Winelands,Langeberg,DsRefuseDisposals
Census 2022,Municipality,Stellenbosch,Removed by local authority at least once a week,52033,87.3,Western Cape,Cape Winelands,Stellenbosch,DsRefuseDisposals
Census 2022,Municipality,Stellenbosch,Removed by local authority less often,488,0.8,Western Cape,Cape Winelands,Stellenbosch,DsRefuseDisposals
Census 2022,Municipality,Stellenbosch,Communal refuse dump,1614,2.7,Western Cape,Cape Winelands,Stellenbosch,DsRefuseDisposals
Census 2022,Municipality,Stellenbosch,Communal container/central collection point,3817,6.4,Western Cape,Cape Winelands,Stellenbosch,DsRefuseDisposals
Census 2022,Municipality,Stellenbosch,Own refuse dump,867,1.5,Western Cape,Cape Winelands,Stellenbosch,DsRefuseDisposals
Census 2022,Municipality,Stellenbosch,No Rubbish Disposal,639,1.1,Western Cape,Cape Winelands,Stellenbosch,DsRefuseDisposals
Census 2022,Municipality,Stellenbosch,Other,166,0.3,Western Cape,Cape Winelands,Stellenbosch,DsRefuseDisposals
Census 2022,Municipality,Witzenberg,Removed by local authority at least once a week,19829,75.6,Western Cape,Cape Winelands,Witzenberg,DsRefuseDisposals
Census 2022,Municipality,Witzenberg,Removed by local authority less often,776,3.0,Western Cape,Cape Winelands,Witzenberg,DsRefuseDisposals
Census 2022,Municipality,Witzenberg,Communal refuse dump,936,3.6,Western Cape,Cape Winelands,Witzenberg,DsRefuseDisposals
Census 2022,Municipality,Witzenberg,Communal container/central collection point,2004,7.6,Western Cape,Cape Winelands,Witzenberg,DsRefuseDisposals
Census 2022,Municipality,Witzenberg,Own refuse dump,2097,8.0,Western Cape,Cape Winelands,Witzenberg,DsRefuseDisposals
Census 2022,Municipality,Witzenberg,No Rubbish Disposal,402,1.5,Western Cape,Cape Winelands,Witzenberg,DsRefuseDisposals
Census 2022,Municipality,Witzenberg,Other,183,0.7,Western Cape,Cape Winelands,Witzenberg,DsRefuseDisposals
Census 2022,Municipality,Beaufort West,Removed by local authority at least once a week,15297,79.6,Western Cape,Central Karoo,Beaufort West,DsRefuseDisposals
Census 2022,Municipality,Beaufort West,Removed by local authority less often,2497,13.0,Western Cape,Central Karoo,Beaufort West,DsRefuseDisposals
Census 2022,Municipality,Beaufort West,Communal refuse dump,61,0.3,Western Cape,Central Karoo,Beaufort West,DsRefuseDisposals
Census 2022,Municipality,Beaufort West,Communal container/central collection point,110,0.6,Western Cape,Central Karoo,Beaufort West,DsRefuseDisposals
Census 2022,Municipality,Beaufort West,Own refuse dump,1156,6.0,Western Cape,Central Karoo,Beaufort West,DsRefuseDisposals
Census 2022,Municipality,Beaufort West,No Rubbish Disposal,55,0.3,Western Cape,Central Karoo,Beaufort West,DsRefuseDisposals
Census 2022,Municipality,Beaufort West,Other,39,0.2,Western Cape,Central Karoo,Beaufort West,DsRefuseDisposals
Census 2022,Municipality,Laingsburg,Removed by local authority at least once a week,2651,80.0,Western Cape,Central Karoo,Laingsburg,DsRefuseDisposals
Census 2022,Municipality,Laingsburg,Removed by local authority less often,19,0.6,Western Cape,Central Karoo,Laingsburg,DsRefuseDisposals
Census 2022,Municipality,Laingsburg,Communal refuse dump,29,0.9,Western Cape,Central Karoo,Laingsburg,DsRefuseDisposals
Census 2022,Municipality,Laingsburg,Communal container/central collection point,44,1.3,Western Cape,Central Karoo,Laingsburg,DsRefuseDisposals
Census 2022,Municipality,Laingsburg,Own refuse dump,555,16.8,Western Cape,Central Karoo,Laingsburg,DsRefuseDisposals
Census 2022,Municipality,Laingsburg,No Rubbish Disposal,2,0.1,Western Cape,Central Karoo,Laingsburg,DsRefuseDisposals
Census 2022,Municipality,Laingsburg,Other,13,0.4,Western Cape,Central Karoo,Laingsburg,DsRefuseDisposals
Census 2022,Municipality,Prince Albert,Removed by local authority at least once a week,4302,90.4,Western Cape,Central Karoo,Prince Albert,DsRefuseDisposals
Census 2022,Municipality,Prince Albert,Removed by local authority less often,53,1.1,Western Cape,Central Karoo,Prince Albert,DsRefuseDisposals
Census 2022,Municipality,Prince Albert,Communal refuse dump,46,1.0,Western Cape,Central Karoo,Prince Albert,DsRefuseDisposals
Census 2022,Municipality,Prince Albert,Communal container/central collection point,53,1.1,Western Cape,Central Karoo,Prince Albert,DsRefuseDisposals
Census 2022,Municipality,Prince Albert,Own refuse dump,285,6.0,Western Cape,Central Karoo,Prince Albert,DsRefuseDisposals
Census 2022,Municipality,Prince Albert,No Rubbish Disposal,15,0.3,Western Cape,Central Karoo,Prince Albert,DsRefuseDisposals
Census 2022,Municipality,Prince Albert,Other,7,0.1,Western Cape,Central Karoo,Prince Albert,DsRefuseDisposals
Census 2022,Municipality,City of Cape Town,Removed by local authority at least once a week,1311036,90.2,Western Cape,City of Cape Town,City of Cape Town,DsRefuseDisposals
Census 2022,Municipality,City of Cape Town,Removed by local authority less often,17973,1.2,Western Cape,City of Cape Town,City of Cape Town,DsRefuseDisposals
Census 2022,Municipality,City of Cape Town,Communal refuse dump,10676,0.7,Western Cape,City of Cape Town,City of Cape Town,DsRefuseDisposals
Census 2022,Municipality,City of Cape Town,Communal container/central collection point,82749,5.7,Western Cape,City of Cape Town,City of Cape Town,DsRefuseDisposals
Census 2022,Municipality,City of Cape Town,Own refuse dump,12137,0.8,Western Cape,City of Cape Town,City of Cape Town,DsRefuseDisposals
Census 2022,Municipality,City of Cape Town,No Rubbish Disposal,15845,1.1,Western Cape,City of Cape Town,City of Cape Town,DsRefuseDisposals
Census 2022,Municipality,City of Cape Town,Other,2429,0.2,Western Cape,City of Cape Town,City of Cape Town,DsRefuseDisposals
Census 2022,Municipality,Bitou,Removed by local authority at least once a week,18617,85.2,Western Cape,Garden Route,Bitou,DsRefuseDisposals
Census 2022,Municipality,Bitou,Removed by local authority less often,217,1.0,Western Cape,Garden Route,Bitou,DsRefuseDisposals
Census 2022,Municipality,Bitou,Communal refuse dump,214,1.0,Western Cape,Garden Route,Bitou,DsRefuseDisposals
Census 2022,Municipality,Bitou,Communal container/central collection point,2436,11.1,Western Cape,Garden Route,Bitou,DsRefuseDisposals
Census 2022,Municipality,Bitou,Own refuse dump,264,1.2,Western Cape,Garden Route,Bitou,DsRefuseDisposals
Census 2022,Municipality,Bitou,No Rubbish Disposal,73,0.3,Western Cape,Garden Route,Bitou,DsRefuseDisposals
Census 2022,Municipality,Bitou,Other,28,0.1,Western Cape,Garden Route,Bitou,DsRefuseDisposals
Census 2022,Municipality,George,Removed by local authority at least once a week,75883,88.3,Western Cape,Garden Route,George,DsRefuseDisposals
Census 2022,Municipality,George,Removed by local authority less often,1182,1.4,Western Cape,Garden Route,George,DsRefuseDisposals
Census 2022,Municipality,George,Communal refuse dump,657,0.8,Western Cape,Garden Route,George,DsRefuseDisposals
Census 2022,Municipality,George,Communal container/central collection point,4969,5.8,Western Cape,Garden Route,George,DsRefuseDisposals
Census 2022,Municipality,George,Own refuse dump,1664,1.9,Western Cape,Garden Route,George,DsRefuseDisposals
Census 2022,Municipality,George,No Rubbish Disposal,1276,1.5,Western Cape,Garden Route,George,DsRefuseDisposals
Census 2022,Municipality,George,Other,300,0.3,Western Cape,Garden Route,George,DsRefuseDisposals
Census 2022,Municipality,Hessequa,Removed by local authority at least once a week,20621,92.3,Western Cape,Garden Route,Hessequa,DsRefuseDisposals
Census 2022,Municipality,Hessequa,Removed by local authority less often,104,0.5,Western Cape,Garden Route,Hessequa,DsRefuseDisposals
Census 2022,Municipality,Hessequa,Communal refuse dump,187,0.8,Western Cape,Garden Route,Hessequa,DsRefuseDisposals
Census 2022,Municipality,Hessequa,Communal container/central collection point,694,3.1,Western Cape,Garden Route,Hessequa,DsRefuseDisposals
Census 2022,Municipality,Hessequa,Own refuse dump,588,2.6,Western Cape,Garden Route,Hessequa,DsRefuseDisposals
Census 2022,Municipality,Hessequa,No Rubbish Disposal,59,0.3,Western Cape,Garden Route,Hessequa,DsRefuseDisposals
Census 2022,Municipality,Hessequa,Other,80,0.4,Western Cape,Garden Route,Hessequa,DsRefuseDisposals
Census 2022,Municipality,Kannaland,Removed by local authority at least once a week,6845,78.8,Western Cape,Garden Route,Kannaland,DsRefuseDisposals
Census 2022,Municipality,Kannaland,Removed by local authority less often,56,0.6,Western Cape,Garden Route,Kannaland,DsRefuseDisposals
Census 2022,Municipality,Kannaland,Communal refuse dump,103,1.2,Western Cape,Garden Route,Kannaland,DsRefuseDisposals
Census 2022,Municipality,Kannaland,Communal container/central collection point,363,4.2,Western Cape,Garden Route,Kannaland,DsRefuseDisposals
Census 2022,Municipality,Kannaland,Own refuse dump,1141,13.1,Western Cape,Garden Route,Kannaland,DsRefuseDisposals
Census 2022,Municipality,Kannaland,No Rubbish Disposal,130,1.5,Western Cape,Garden Route,Kannaland,DsRefuseDisposals
Census 2022,Municipality,Kannaland,Other,49,0.6,Western Cape,Garden Route,Kannaland,DsRefuseDisposals
Census 2022,Municipality,Knysna,Removed by local authority at least once a week,28945,89.3,Western Cape,Garden Route,Knysna,DsRefuseDisposals
Census 2022,Municipality,Knysna,Removed by local authority less often,145,0.4,Western Cape,Garden Route,Knysna,DsRefuseDisposals
Census 2022,Municipality,Knysna,Communal refuse dump,53,0.2,Western Cape,Garden Route,Knysna,DsRefuseDisposals
Census 2022,Municipality,Knysna,Communal container/central collection point,2279,7.0,Western Cape,Garden Route,Knysna,DsRefuseDisposals
Census 2022,Municipality,Knysna,Own refuse dump,548,1.7,Western Cape,Garden Route,Knysna,DsRefuseDisposals
Census 2022,Municipality,Knysna,No Rubbish Disposal,185,0.6,Western Cape,Garden Route,Knysna,DsRefuseDisposals
Census 2022,Municipality,Knysna,Other,243,0.8,Western Cape,Garden Route,Knysna,DsRefuseDisposals
Census 2022,Municipality,Mossel Bay,Removed by local authority at least once a week,49035,92.5,Western Cape,Garden Route,Mossel Bay,DsRefuseDisposals
Census 2022,Municipality,Mossel Bay,Removed by local authority less often,366,0.7,Western Cape,Garden Route,Mossel Bay,DsRefuseDisposals
Census 2022,Municipality,Mossel Bay,Communal refuse dump,326,0.6,Western Cape,Garden Route,Mossel Bay,DsRefuseDisposals
Census 2022,Municipality,Mossel Bay,Communal container/central collection point,1608,3.0,Western Cape,Garden Route,Mossel Bay,DsRefuseDisposals
Census 2022,Municipality,Mossel Bay,Own refuse dump,1112,2.1,Western Cape,Garden Route,Mossel Bay,DsRefuseDisposals
Census 2022,Municipality,Mossel Bay,No Rubbish Disposal,464,0.9,Western Cape,Garden Route,Mossel Bay,DsRefuseDisposals
Census 2022,Municipality,Mossel Bay,Other,75,0.1,Western Cape,Garden Route,Mossel Bay,DsRefuseDisposals
Census 2022,Municipality,Oudtshoorn,Removed by local authority at least once a week,27347,86.0,Western Cape,Garden Route,Oudtshoorn,DsRefuseDisposals
Census 2022,Municipality,Oudtshoorn,Removed by local authority less often,484,1.5,Western Cape,Garden Route,Oudtshoorn,DsRefuseDisposals
Census 2022,Municipality,Oudtshoorn,Communal refuse dump,202,0.6,Western Cape,Garden Route,Oudtshoorn,DsRefuseDisposals
Census 2022,Municipality,Oudtshoorn,Communal container/central collection point,1524,4.8,Western Cape,Garden Route,Oudtshoorn,DsRefuseDisposals
Census 2022,Municipality,Oudtshoorn,Own refuse dump,1763,5.5,Western Cape,Garden Route,Oudtshoorn,DsRefuseDisposals
Census 2022,Municipality,Oudtshoorn,No Rubbish Disposal,382,1.2,Western Cape,Garden Route,Oudtshoorn,DsRefuseDisposals
Census 2022,Municipality,Oudtshoorn,Other,94,0.3,Western Cape,Garden Route,Oudtshoorn,DsRefuseDisposals
Census 2022,Municipality,Cape Agulhas,Removed by local authority at least once a week,15052,92.8,Western Cape,Overberg,Cape Agulhas,DsRefuseDisposals
Census 2022,Municipality,Cape Agulhas,Removed by local authority less often,40,0.2,Western Cape,Overberg,Cape Agulhas,DsRefuseDisposals
Census 2022,Municipality,Cape Agulhas,Communal refuse dump,32,0.2,Western Cape,Overberg,Cape Agulhas,DsRefuseDisposals
Census 2022,Municipality,Cape Agulhas,Communal container/central collection point,630,3.9,Western Cape,Overberg,Cape Agulhas,DsRefuseDisposals
Census 2022,Municipality,Cape Agulhas,Own refuse dump,422,2.6,Western Cape,Overberg,Cape Agulhas,DsRefuseDisposals
Census 2022,Municipality,Cape Agulhas,No Rubbish Disposal,17,0.1,Western Cape,Overberg,Cape Agulhas,DsRefuseDisposals
Census 2022,Municipality,Cape Agulhas,Other,27,0.2,Western Cape,Overberg,Cape Agulhas,DsRefuseDisposals
Census 2022,Municipality,Overstrand,Removed by local authority at least once a week,54819,91.4,Western Cape,Overberg,Overstrand,DsRefuseDisposals
Census 2022,Municipality,Overstrand,Removed by local authority less often,524,0.9,Western Cape,Overberg,Overstrand,DsRefuseDisposals
Census 2022,Municipality,Overstrand,Communal refuse dump,316,0.5,Western Cape,Overberg,Overstrand,DsRefuseDisposals
Census 2022,Municipality,Overstrand,Communal container/central collection point,3838,6.4,Western Cape,Overberg,Overstrand,DsRefuseDisposals
Census 2022,Municipality,Overstrand,Own refuse dump,302,0.5,Western Cape,Overberg,Overstrand,DsRefuseDisposals
Census 2022,Municipality,Overstrand,No Rubbish Disposal,109,0.2,Western Cape,Overberg,Overstrand,DsRefuseDisposals
Census 2022,Municipality,Overstrand,Other,72,0.1,Western Cape,Overberg,Overstrand,DsRefuseDisposals
Census 2022,Municipality,Swellendam,Removed by local authority at least once a week,12347,79.8,Western Cape,Overberg,Swellendam,DsRefuseDisposals
Census 2022,Municipality,Swellendam,Removed by local authority less often,123,0.8,Western Cape,Overberg,Swellendam,DsRefuseDisposals
Census 2022,Municipality,Swellendam,Communal refuse dump,454,2.9,Western Cape,Overberg,Swellendam,DsRefuseDisposals
Census 2022,Municipality,Swellendam,Communal container/central collection point,1305,8.4,Western Cape,Overberg,Swellendam,DsRefuseDisposals
Census 2022,Municipality,Swellendam,Own refuse dump,1067,6.9,Western Cape,Overberg,Swellendam,DsRefuseDisposals
Census 2022,Municipality,Swellendam,No Rubbish Disposal,101,0.7,Western Cape,Overberg,Swellendam,DsRefuseDisposals
Census 2022,Municipality,Swellendam,Other,79,0.5,Western Cape,Overberg,Swellendam,DsRefuseDisposals
Census 2022,Municipality,Theewaterskloof,Removed by local authority at least once a week,32211,74.7,Western Cape,Overberg,Theewaterskloof,DsRefuseDisposals
Census 2022,Municipality,Theewaterskloof,Removed by local authority less often,657,1.5,Western Cape,Overberg,Theewaterskloof,DsRefuseDisposals
Census 2022,Municipality,Theewaterskloof,Communal refuse dump,334,0.8,Western Cape,Overberg,Theewaterskloof,DsRefuseDisposals
Census 2022,Municipality,Theewaterskloof,Communal container/central collection point,2768,6.4,Western Cape,Overberg,Theewaterskloof,DsRefuseDisposals
Census 2022,Municipality,Theewaterskloof,Own refuse dump,3607,8.4,Western Cape,Overberg,Theewaterskloof,DsRefuseDisposals
Census 2022,Municipality,Theewaterskloof,No Rubbish Disposal,3169,7.3,Western Cape,Overberg,Theewaterskloof,DsRefuseDisposals
Census 2022,Municipality,Theewaterskloof,Other,374,0.9,Western Cape,Overberg,Theewaterskloof,DsRefuseDisposals
Census 2022,Municipality,Bergrivier,Removed by local authority at least once a week,17428,85.4,Western Cape,West Coast,Bergrivier,DsRefuseDisposals
Census 2022,Municipality,Bergrivier,Removed by local authority less often,460,2.3,Western Cape,West Coast,Bergrivier,DsRefuseDisposals
Census 2022,Municipality,Bergrivier,Communal refuse dump,217,1.1,Western Cape,West Coast,Bergrivier,DsRefuseDisposals
Census 2022,Municipality,Bergrivier,Communal container/central collection point,889,4.4,Western Cape,West Coast,Bergrivier,DsRefuseDisposals
Census 2022,Municipality,Bergrivier,Own refuse dump,1301,6.4,Western Cape,West Coast,Bergrivier,DsRefuseDisposals
Census 2022,Municipality,Bergrivier,No Rubbish Disposal,22,0.1,Western Cape,West Coast,Bergrivier,DsRefuseDisposals
Census 2022,Municipality,Bergrivier,Other,96,0.5,Western Cape,West Coast,Bergrivier,DsRefuseDisposals
Census 2022,Municipality,Cederberg,Removed by local authority at least once a week,11361,71.4,Western Cape,West Coast,Cederberg,DsRefuseDisposals
Census 2022,Municipality,Cederberg,Removed by local authority less often,363,2.3,Western Cape,West Coast,Cederberg,DsRefuseDisposals
Census 2022,Municipality,Cederberg,Communal refuse dump,195,1.2,Western Cape,West Coast,Cederberg,DsRefuseDisposals
Census 2022,Municipality,Cederberg,Communal container/central collection point,1375,8.6,Western Cape,West Coast,Cederberg,DsRefuseDisposals
Census 2022,Municipality,Cederberg,Own refuse dump,1615,10.1,Western Cape,West Coast,Cederberg,DsRefuseDisposals
Census 2022,Municipality,Cederberg,No Rubbish Disposal,863,5.4,Western Cape,West Coast,Cederberg,DsRefuseDisposals
Census 2022,Municipality,Cederberg,Other,139,0.9,Western Cape,West Coast,Cederberg,DsRefuseDisposals
Census 2022,Municipality,Matzikama,Removed by local authority at least once a week,15722,82.3,Western Cape,West Coast,Matzikama,DsRefuseDisposals
Census 2022,Municipality,Matzikama,Removed by local authority less often,97,0.5,Western Cape,West Coast,Matzikama,DsRefuseDisposals
