timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Municipality,Breede Valley,Some Primary,11054,8.6,,,,,Western Cape,Cape Winelands,Breede Valley,DsHighestLevelEducations
Census 2022,Municipality,Breede Valley,Completed Primary,6461,5.0,,,,,Western Cape,Cape Winelands,Breede Valley,DsHighestLevelEducations
Census 2022,Municipality,Breede Valley,Some Secondary,47441,36.8,,,,,Western Cape,Cape Winelands,Breede Valley,DsHighestLevelEducations
Census 2022,Municipality,Breede Valley,Grade 12/Std10,44158,34.3,,,,,Western Cape,Cape Winelands,Breede Valley,DsHighestLevelEducations
Census 2022,Municipality,Breede Valley,Higher Education,13773,10.7,,,,,Western Cape,Cape Winelands,Breede Valley,DsHighestLevelEducations
Census 2022,Municipality,Breede Valley,Other,729,0.6,,,,,Western Cape,Cape Winelands,Breede Valley,DsHighestLevelEducations
Census 2022,Municipality,Drakenstein,No Schooling,3884,2.2,,,,,Western Cape,Cape Winelands,Drakenstein,DsHighestLevelEducations
Census 2022,Municipality,Drakenstein,Some Primary,14075,7.8,,,,,Western Cape,Cape Winelands,Drakenstein,DsHighestLevelEducations
Census 2022,Municipality,Drakenstein,Completed Primary,8093,4.5,,,,,Western Cape,Cape Winelands,Drakenstein,DsHighestLevelEducations
Census 2022,Municipality,Drakenstein,Some Secondary,59940,33.3,,,,,Western Cape,Cape Winelands,Drakenstein,DsHighestLevelEducations
Census 2022,Municipality,Drakenstein,Grade 12/Std10,62112,34.5,,,,,Western Cape,Cape Winelands,Drakenstein,DsHighestLevelEducations
Census 2022,Municipality,Drakenstein,Higher Education,30369,16.9,,,,,Western Cape,Cape Winelands,Drakenstein,DsHighestLevelEducations
Census 2022,Municipality,Drakenstein,Other,1717,1.0,,,,,Western Cape,Cape Winelands,Drakenstein,DsHighestLevelEducations
Census 2022,Municipality,Langeberg,No Schooling,3031,5.0,,,,,Western Cape,Cape Winelands,Langeberg,DsHighestLevelEducations
Census 2022,Municipality,Langeberg,Some Primary,7177,11.8,,,,,Western Cape,Cape Winelands,Langeberg,DsHighestLevelEducations
Census 2022,Municipality,Langeberg,Completed Primary,3635,6.0,,,,,Western Cape,Cape Winelands,Langeberg,DsHighestLevelEducations
Census 2022,Municipality,Langeberg,Some Secondary,21847,36.0,,,,,Western Cape,Cape Winelands,Langeberg,DsHighestLevelEducations
Census 2022,Municipality,Langeberg,Grade 12/Std10,18953,31.2,,,,,Western Cape,Cape Winelands,Langeberg,DsHighestLevelEducations
Census 2022,Municipality,Langeberg,Higher Education,5603,9.2,,,,,Western Cape,Cape Winelands,Langeberg,DsHighestLevelEducations
Census 2022,Municipality,Langeberg,Other,509,0.8,,,,,Western Cape,Cape Winelands,Langeberg,DsHighestLevelEducations
Census 2022,Municipality,Stellenbosch,No Schooling,2652,2.3,,,,,Western Cape,Cape Winelands,Stellenbosch,DsHighestLevelEducations
Census 2022,Municipality,Stellenbosch,Some Primary,6731,5.8,,,,,Western Cape,Cape Winelands,Stellenbosch,DsHighestLevelEducations
Census 2022,Municipality,Stellenbosch,Completed Primary,3934,3.4,,,,,Western Cape,Cape Winelands,Stellenbosch,DsHighestLevelEducations
Census 2022,Municipality,Stellenbosch,Some Secondary,35427,30.5,,,,,Western Cape,Cape Winelands,Stellenbosch,DsHighestLevelEducations
Census 2022,Municipality,Stellenbosch,Grade 12/Std10,37651,32.4,,,,,Western Cape,Cape Winelands,Stellenbosch,DsHighestLevelEducations
Census 2022,Municipality,Stellenbosch,Higher Education,28608,24.7,,,,,Western Cape,Cape Winelands,Stellenbosch,DsHighestLevelEducations
Census 2022,Municipality,Stellenbosch,Other,1035,0.9,,,,,Western Cape,Cape Winelands,Stellenbosch,DsHighestLevelEducations
Census 2022,Municipality,Witzenberg,No Schooling,3432,5.1,,,,,Western Cape,Cape Winelands,Witzenberg,DsHighestLevelEducations
Census 2022,Municipality,Witzenberg,Some Primary,7455,11.2,,,,,Western Cape,Cape Winelands,Witzenberg,DsHighestLevelEducations
Census 2022,Municipality,Witzenberg,Completed Primary,4446,6.7,,,,,Western Cape,Cape Winelands,Witzenberg,DsHighestLevelEducations
Census 2022,Municipality,Witzenberg,Some Secondary,25753,38.6,,,,,Western Cape,Cape Winelands,Witzenberg,DsHighestLevelEducations
Census 2022,Municipality,Witzenberg,Grade 12/Std10,19756,29.6,,,,,Western Cape,Cape Winelands,Witzenberg,DsHighestLevelEducations
Census 2022,Municipality,Witzenberg,Higher Education,5472,8.2,,,,,Western Cape,Cape Winelands,Witzenberg,DsHighestLevelEducations
Census 2022,Municipality,Witzenberg,Other,385,0.6,,,,,Western Cape,Cape Winelands,Witzenberg,DsHighestLevelEducations
Census 2022,Municipality,Beaufort West,No Schooling,2230,5.2,,,,,Western Cape,Central Karoo,Beaufort West,DsHighestLevelEducations
Census 2022,Municipality,Beaufort West,Some Primary,4821,11.2,,,,,Western Cape,Central Karoo,Beaufort West,DsHighestLevelEducations
Census 2022,Municipality,Beaufort West,Completed Primary,2600,6.0,,,,,Western Cape,Central Karoo,Beaufort West,DsHighestLevelEducations
Census 2022,Municipality,Beaufort West,Some Secondary,16292,37.7,,,,,Western Cape,Central Karoo,Beaufort West,DsHighestLevelEducations
Census 2022,Municipality,Beaufort West,Grade 12/Std10,14090,32.6,,,,,Western Cape,Central Karoo,Beaufort West,DsHighestLevelEducations
Census 2022,Municipality,Beaufort West,Higher Education,2955,6.8,,,,,Western Cape,Central Karoo,Beaufort West,DsHighestLevelEducations
Census 2022,Municipality,Beaufort West,Other,212,0.5,,,,,Western Cape,Central Karoo,Beaufort West,DsHighestLevelEducations
Census 2022,Municipality,Laingsburg,No Schooling,421,5.9,,,,,Western Cape,Central Karoo,Laingsburg,DsHighestLevelEducations
Census 2022,Municipality,Laingsburg,Some Primary,818,11.5,,,,,Western Cape,Central Karoo,Laingsburg,DsHighestLevelEducations
Census 2022,Municipality,Laingsburg,Completed Primary,466,6.5,,,,,Western Cape,Central Karoo,Laingsburg,DsHighestLevelEducations
Census 2022,Municipality,Laingsburg,Some Secondary,2955,41.4,,,,,Western Cape,Central Karoo,Laingsburg,DsHighestLevelEducations
Census 2022,Municipality,Laingsburg,Grade 12/Std10,2010,28.2,,,,,Western Cape,Central Karoo,Laingsburg,DsHighestLevelEducations
Census 2022,Municipality,Laingsburg,Higher Education,429,6.0,,,,,Western Cape,Central Karoo,Laingsburg,DsHighestLevelEducations
Census 2022,Municipality,Laingsburg,Other,35,0.5,,,,,Western Cape,Central Karoo,Laingsburg,DsHighestLevelEducations
Census 2022,Municipality,Prince Albert,No Schooling,525,5.0,,,,,Western Cape,Central Karoo,Prince Albert,DsHighestLevelEducations
Census 2022,Municipality,Prince Albert,Some Primary,1701,16.3,,,,,Western Cape,Central Karoo,Prince Albert,DsHighestLevelEducations
Census 2022,Municipality,Prince Albert,Completed Primary,724,6.9,,,,,Western Cape,Central Karoo,Prince Albert,DsHighestLevelEducations
Census 2022,Municipality,Prince Albert,Some Secondary,4136,39.5,,,,,Western Cape,Central Karoo,Prince Albert,DsHighestLevelEducations
Census 2022,Municipality,Prince Albert,Grade 12/Std10,2651,25.3,,,,,Western Cape,Central Karoo,Prince Albert,DsHighestLevelEducations
Census 2022,Municipality,Prince Albert,Higher Education,670,6.4,,,,,Western Cape,Central Karoo,Prince Albert,DsHighestLevelEducations
Census 2022,Municipality,Prince Albert,Other,59,0.6,,,,,Western Cape,Central Karoo,Prince Albert,DsHighestLevelEducations
Census 2022,Municipality,City of Cape Town,No Schooling,57805,1.9,,,,,Western Cape,City of Cape Town,City of Cape Town,DsHighestLevelEducations
Census 2022,Municipality,City of Cape Town,Some Primary,140554,4.6,,,,,Western Cape,City of Cape Town,City of Cape Town,DsHighestLevelEducations
Census 2022,Municipality,City of Cape Town,Completed Primary,93766,3.1,,,,,Western Cape,City of Cape Town,City of Cape Town,DsHighestLevelEducations
Census 2022,Municipality,City of Cape Town,Some Secondary,1003037,32.8,,,,,Western Cape,City of Cape Town,City of Cape Town,DsHighestLevelEducations
Census 2022,Municipality,City of Cape Town,Grade 12/Std10,1115504,36.5,,,,,Western Cape,City of Cape Town,City of Cape Town,DsHighestLevelEducations
Census 2022,Municipality,City of Cape Town,Higher Education,612161,20.0,,,,,Western Cape,City of Cape Town,City of Cape Town,DsHighestLevelEducations
Census 2022,Municipality,City of Cape Town,Other,35146,1.1,,,,,Western Cape,City of Cape Town,City of Cape Town,DsHighestLevelEducations
Census 2022,Municipality,Bitou,No Schooling,888,2.1,,,,,Western Cape,Garden Route,Bitou,DsHighestLevelEducations
Census 2022,Municipality,Bitou,Some Primary,2903,6.9,,,,,Western Cape,Garden Route,Bitou,DsHighestLevelEducations
Census 2022,Municipality,Bitou,Completed Primary,1798,4.2,,,,,Western Cape,Garden Route,Bitou,DsHighestLevelEducations
Census 2022,Municipality,Bitou,Some Secondary,15566,36.7,,,,,Western Cape,Garden Route,Bitou,DsHighestLevelEducations
Census 2022,Municipality,Bitou,Grade 12/Std10,14551,34.3,,,,,Western Cape,Garden Route,Bitou,DsHighestLevelEducations
Census 2022,Municipality,Bitou,Higher Education,6077,14.3,,,,,Western Cape,Garden Route,Bitou,DsHighestLevelEducations
Census 2022,Municipality,Bitou,Other,581,1.4,,,,,Western Cape,Garden Route,Bitou,DsHighestLevelEducations
Census 2022,Municipality,George,No Schooling,4498,2.4,,,,,Western Cape,Garden Route,George,DsHighestLevelEducations
Census 2022,Municipality,George,Some Primary,14702,7.9,,,,,Western Cape,Garden Route,George,DsHighestLevelEducations
Census 2022,Municipality,George,Completed Primary,7930,4.3,,,,,Western Cape,Garden Route,George,DsHighestLevelEducations
Census 2022,Municipality,George,Some Secondary,62479,33.6,,,,,Western Cape,Garden Route,George,DsHighestLevelEducations
Census 2022,Municipality,George,Grade 12/Std10,68477,36.9,,,,,Western Cape,Garden Route,George,DsHighestLevelEducations
Census 2022,Municipality,George,Higher Education,25902,13.9,,,,,Western Cape,Garden Route,George,DsHighestLevelEducations
Census 2022,Municipality,George,Other,1807,1.0,,,,,Western Cape,Garden Route,George,DsHighestLevelEducations
Census 2022,Municipality,Hessequa,No Schooling,1286,2.8,,,,,Western Cape,Garden Route,Hessequa,DsHighestLevelEducations
Census 2022,Municipality,Hessequa,Some Primary,5018,11.1,,,,,Western Cape,Garden Route,Hessequa,DsHighestLevelEducations
Census 2022,Municipality,Hessequa,Completed Primary,3127,6.9,,,,,Western Cape,Garden Route,Hessequa,DsHighestLevelEducations
Census 2022,Municipality,Hessequa,Some Secondary,16024,35.3,,,,,Western Cape,Garden Route,Hessequa,DsHighestLevelEducations
Census 2022,Municipality,Hessequa,Grade 12/Std10,13817,30.5,,,,,Western Cape,Garden Route,Hessequa,DsHighestLevelEducations
Census 2022,Municipality,Hessequa,Higher Education,5754,12.7,,,,,Western Cape,Garden Route,Hessequa,DsHighestLevelEducations
Census 2022,Municipality,Hessequa,Other,304,0.7,,,,,Western Cape,Garden Route,Hessequa,DsHighestLevelEducations
Census 2022,Municipality,Kannaland,No Schooling,629,3.2,,,,,Western Cape,Garden Route,Kannaland,DsHighestLevelEducations
Census 2022,Municipality,Kannaland,Some Primary,3227,16.6,,,,,Western Cape,Garden Route,Kannaland,DsHighestLevelEducations
Census 2022,Municipality,Kannaland,Completed Primary,1602,8.2,,,,,Western Cape,Garden Route,Kannaland,DsHighestLevelEducations
Census 2022,Municipality,Kannaland,Some Secondary,7223,37.1,,,,,Western Cape,Garden Route,Kannaland,DsHighestLevelEducations
Census 2022,Municipality,Kannaland,Grade 12/Std10,5499,28.3,,,,,Western Cape,Garden Route,Kannaland,DsHighestLevelEducations
Census 2022,Municipality,Kannaland,Higher Education,1172,6.0,,,,,Western Cape,Garden Route,Kannaland,DsHighestLevelEducations
Census 2022,Municipality,Kannaland,Other,90,0.5,,,,,Western Cape,Garden Route,Kannaland,DsHighestLevelEducations
Census 2022,Municipality,Knysna,No Schooling,1378,2.2,,,,,Western Cape,Garden Route,Knysna,DsHighestLevelEducations
Census 2022,Municipality,Knysna,Some Primary,4553,7.4,,,,,Western Cape,Garden Route,Knysna,DsHighestLevelEducations
Census 2022,Municipality,Knysna,Completed Primary,2674,4.3,,,,,Western Cape,Garden Route,Knysna,DsHighestLevelEducations
Census 2022,Municipality,Knysna,Some Secondary,21767,35.3,,,,,Western Cape,Garden Route,Knysna,DsHighestLevelEducations
Census 2022,Municipality,Knysna,Grade 12/Std10,21637,35.1,,,,,Western Cape,Garden Route,Knysna,DsHighestLevelEducations
Census 2022,Municipality,Knysna,Higher Education,8914,14.5,,,,,Western Cape,Garden Route,Knysna,DsHighestLevelEducations
Census 2022,Municipality,Knysna,Other,738,1.2,,,,,Western Cape,Garden Route,Knysna,DsHighestLevelEducations
Census 2022,Municipality,Mossel Bay,No Schooling,2028,2.1,,,,,Western Cape,Garden Route,Mossel Bay,DsHighestLevelEducations
Census 2022,Municipality,Mossel Bay,Some Primary,5887,6.1,,,,,Western Cape,Garden Route,Mossel Bay,DsHighestLevelEducations
Census 2022,Municipality,Mossel Bay,Completed Primary,3411,3.6,,,,,Western Cape,Garden Route,Mossel Bay,DsHighestLevelEducations
Census 2022,Municipality,Mossel Bay,Some Secondary,28850,30.0,,,,,Western Cape,Garden Route,Mossel Bay,DsHighestLevelEducations
Census 2022,Municipality,Mossel Bay,Grade 12/Std10,37200,38.7,,,,,Western Cape,Garden Route,Mossel Bay,DsHighestLevelEducations
Census 2022,Municipality,Mossel Bay,Higher Education,17295,18.0,,,,,Western Cape,Garden Route,Mossel Bay,DsHighestLevelEducations
Census 2022,Municipality,Mossel Bay,Other,1343,1.4,,,,,Western Cape,Garden Route,Mossel Bay,DsHighestLevelEducations
Census 2022,Municipality,Oudtshoorn,No Schooling,2053,2.4,,,,,Western Cape,Garden Route,Oudtshoorn,DsHighestLevelEducations
Census 2022,Municipality,Oudtshoorn,Some Primary,9111,10.8,,,,,Western Cape,Garden Route,Oudtshoorn,DsHighestLevelEducations
Census 2022,Municipality,Oudtshoorn,Completed Primary,5566,6.6,,,,,Western Cape,Garden Route,Oudtshoorn,DsHighestLevelEducations
Census 2022,Municipality,Oudtshoorn,Some Secondary,29987,35.5,,,,,Western Cape,Garden Route,Oudtshoorn,DsHighestLevelEducations
Census 2022,Municipality,Oudtshoorn,Grade 12/Std10,28936,34.3,,,,,Western Cape,Garden Route,Oudtshoorn,DsHighestLevelEducations
Census 2022,Municipality,Oudtshoorn,Higher Education,8222,9.7,,,,,Western Cape,Garden Route,Oudtshoorn,DsHighestLevelEducations
Census 2022,Municipality,Oudtshoorn,Other,608,0.7,,,,,Western Cape,Garden Route,Oudtshoorn,DsHighestLevelEducations
Census 2022,Municipality,Cape Agulhas,No Schooling,1122,4.1,,,,,Western Cape,Overberg,Cape Agulhas,DsHighestLevelEducations
Census 2022,Municipality,Cape Agulhas,Some Primary,2783,10.1,,,,,Western Cape,Overberg,Cape Agulhas,DsHighestLevelEducations
Census 2022,Municipality,Cape Agulhas,Completed Primary,1764,6.4,,,,,Western Cape,Overberg,Cape Agulhas,DsHighestLevelEducations
Census 2022,Municipality,Cape Agulhas,Some Secondary,9222,33.3,,,,,Western Cape,Overberg,Cape Agulhas,DsHighestLevelEducations
Census 2022,Municipality,Cape Agulhas,Grade 12/Std10,8460,30.6,,,,,Western Cape,Overberg,Cape Agulhas,DsHighestLevelEducations
Census 2022,Municipality,Cape Agulhas,Higher Education,4027,14.6,,,,,Western Cape,Overberg,Cape Agulhas,DsHighestLevelEducations
Census 2022,Municipality,Cape Agulhas,Other,291,1.1,,,,,Western Cape,Overberg,Cape Agulhas,DsHighestLevelEducations
Census 2022,Municipality,Overstrand,No Schooling,2004,2.2,,,,,Western Cape,Overberg,Overstrand,DsHighestLevelEducations
Census 2022,Municipality,Overstrand,Some Primary,4863,5.3,,,,,Western Cape,Overberg,Overstrand,DsHighestLevelEducations
Census 2022,Municipality,Overstrand,Completed Primary,3326,3.6,,,,,Western Cape,Overberg,Overstrand,DsHighestLevelEducations
Census 2022,Municipality,Overstrand,Some Secondary,29187,31.6,,,,,Western Cape,Overberg,Overstrand,DsHighestLevelEducations
Census 2022,Municipality,Overstrand,Grade 12/Std10,32992,35.7,,,,,Western Cape,Overberg,Overstrand,DsHighestLevelEducations
Census 2022,Municipality,Overstrand,Higher Education,18680,20.2,,,,,Western Cape,Overberg,Overstrand,DsHighestLevelEducations
Census 2022,Municipality,Overstrand,Other,1266,1.4,,,,,Western Cape,Overberg,Overstrand,DsHighestLevelEducations
Census 2022,Municipality,Swellendam,No Schooling,886,3.0,,,,,Western Cape,Overberg,Swellendam,DsHighestLevelEducations
Census 2022,Municipality,Swellendam,Some Primary,3674,12.3,,,,,Western Cape,Overberg,Swellendam,DsHighestLevelEducations
Census 2022,Municipality,Swellendam,Completed Primary,2068,6.9,,,,,Western Cape,Overberg,Swellendam,DsHighestLevelEducations
Census 2022,Municipality,Swellendam,Some Secondary,10854,36.2,,,,,Western Cape,Overberg,Swellendam,DsHighestLevelEducations
Census 2022,Municipality,Swellendam,Grade 12/Std10,8801,29.4,,,,,Western Cape,Overberg,Swellendam,DsHighestLevelEducations
Census 2022,Municipality,Swellendam,Higher Education,3340,11.2,,,,,Western Cape,Overberg,Swellendam,DsHighestLevelEducations
Census 2022,Municipality,Swellendam,Other,325,1.1,,,,,Western Cape,Overberg,Swellendam,DsHighestLevelEducations
Census 2022,Municipality,Theewaterskloof,No Schooling,3015,3.3,,,,,Western Cape,Overberg,Theewaterskloof,DsHighestLevelEducations
Census 2022,Municipality,Theewaterskloof,Some Primary,10189,11.3,,,,,Western Cape,Overberg,Theewaterskloof,DsHighestLevelEducations
Census 2022,Municipality,Theewaterskloof,Completed Primary,6335,7.0,,,,,Western Cape,Overberg,Theewaterskloof,DsHighestLevelEducations
Census 2022,Municipality,Theewaterskloof,Some Secondary,37177,41.2,,,,,Western Cape,Overberg,Theewaterskloof,DsHighestLevelEducations
Census 2022,Municipality,Theewaterskloof,Grade 12/Std10,26394,29.2,,,,,Western Cape,Overberg,Theewaterskloof,DsHighestLevelEducations
Census 2022,Municipality,Theewaterskloof,Higher Education,6640,7.4,,,,,Western Cape,Overberg,Theewaterskloof,DsHighestLevelEducations
Census 2022,Municipality,Theewaterskloof,Other,523,0.6,,,,,Western Cape,Overberg,Theewaterskloof,DsHighestLevelEducations
Census 2022,Municipality,Bergrivier,No Schooling,1191,2.6,,,,,Western Cape,West Coast,Bergrivier,DsHighestLevelEducations
Census 2022,Municipality,Bergrivier,Some Primary,5110,11.1,,,,,Western Cape,West Coast,Bergrivier,DsHighestLevelEducations
Census 2022,Municipality,Bergrivier,Completed Primary,3188,6.9,,,,,Western Cape,West Coast,Bergrivier,DsHighestLevelEducations
Census 2022,Municipality,Bergrivier,Some Secondary,17426,37.9,,,,,Western Cape,West Coast,Bergrivier,DsHighestLevelEducations
Census 2022,Municipality,Bergrivier,Grade 12/Std10,13985,30.4,,,,,Western Cape,West Coast,Bergrivier,DsHighestLevelEducations
Census 2022,Municipality,Bergrivier,Higher Education,4724,10.3,,,,,Western Cape,West Coast,Bergrivier,DsHighestLevelEducations
Census 2022,Municipality,Bergrivier,Other,405,0.9,,,,,Western Cape,West Coast,Bergrivier,DsHighestLevelEducations
Census 2022,Municipality,Cederberg,No Schooling,1160,3.3,,,,,Western Cape,West Coast,Cederberg,DsHighestLevelEducations
Census 2022,Municipality,Cederberg,Some Primary,3892,11.0,,,,,Western Cape,West Coast,Cederberg,DsHighestLevelEducations
Census 2022,Municipality,Cederberg,Completed Primary,3056,8.7,,,,,Western Cape,West Coast,Cederberg,DsHighestLevelEducations
Census 2022,Municipality,Cederberg,Some Secondary,15309,43.4,,,,,Western Cape,West Coast,Cederberg,DsHighestLevelEducations
Census 2022,Municipality,Cederberg,Grade 12/Std10,9424,26.7,,,,,Western Cape,West Coast,Cederberg,DsHighestLevelEducations
Census 2022,Municipality,Cederberg,Higher Education,2169,6.1,,,,,Western Cape,West Coast,Cederberg,DsHighestLevelEducations
Census 2022,Municipality,Cederberg,Other,284,0.8,,,,,Western Cape,West Coast,Cederberg,DsHighestLevelEducations
Census 2022,Municipality,Matzikama,No Schooling,1124,2.6,,,,,Western Cape,West Coast,Matzikama,DsHighestLevelEducations
Census 2022,Municipality,Matzikama,Some Primary,4373,10.1,,,,,Western Cape,West Coast,Matzikama,DsHighestLevelEducations
Census 2022,Municipality,Matzikama,Completed Primary,3089,7.1,,,,,Western Cape,West Coast,Matzikama,DsHighestLevelEducations
Census 2022,Municipality,Matzikama,Some Secondary,18223,42.1,,,,,Western Cape,West Coast,Matzikama,DsHighestLevelEducations
Census 2022,Municipality,Matzikama,Grade 12/Std10,13320,30.8,,,,,Western Cape,West Coast,Matzikama,DsHighestLevelEducations
Census 2022,Municipality,Matzikama,Higher Education,2837,6.6,,,,,Western Cape,West Coast,Matzikama,DsHighestLevelEducations
Census 2022,Municipality,Matzikama,Other,345,0.8,,,,,Western Cape,West Coast,Matzikama,DsHighestLevelEducations
Census 2022,Municipality,Saldanha Bay,No Schooling,1459,1.4,,,,,Western Cape,West Coast,Saldanha Bay,DsHighestLevelEducations
Census 2022,Municipality,Saldanha Bay,Some Primary,6460,6.4,,,,,Western Cape,West Coast,Saldanha Bay,DsHighestLevelEducations
Census 2022,Municipality,Saldanha Bay,Completed Primary,4592,4.6,,,,,Western Cape,West Coast,Saldanha Bay,DsHighestLevelEducations
